"Year","Mon","Day","Pcp(mm)","Tmax(c)","Tmin(c)","WSpeed(m/s)","RHumidity(fr)","SRad(MJ/m2)","SShine(hr)","Cloud(1/10)","Tavg(c)"
"1980","11","22",0,17,10.3,5.2,0.703,"-99.00","4.4",5.3,12.8
"1980","11","23",0,18.3,8.6,1.7,0.758,"-99.00","8.2",0.5,12.3
"1980","11","24",0.1,18.3,9.8,2.9,0.735,"-99.00","7.5",6.5,13.2
"1980","11","25",0,15.3,7.4,4.3,0.61,"-99.00","7",2.5,11
"1980","11","26",0,17.3,8.4,2.3,0.615,"-99.00","8.8",0,11.7
"1980","11","27",0,14.6,9.6,1.8,0.703,"-99.00","0.6",10,12
"1980","11","28",9.3,13.7,9,2.3,0.783,"-99.00","0",7.5,11.4
"1980","11","29",0,17,7.1,2.3,0.595,"-99.00","7.6",1,11
"1980","11","30",0,16.2,8,2.9,0.59,"-99.00","6.5",3.3,11.5
"1980","12","01",0,16.9,5.1,2.2,0.5,"-99.00","8.6",2.3,10.1
"1980","12","02",15.3,12.8,5.8,3.2,0.725,"-99.00","0.9",6.3,9.5
"1980","12","03",0.9,10.1,0.4,6,0.66,"-99.00","4.8",3.5,5.5
"1980","12","04",0,3.5,-2,3.3,0.695,"-99.00","2.9",2.5,1
"1980","12","05",0,8.4,-2.7,2.2,0.653,"-99.00","8",1.3,2.7
"1980","12","06",0,12,3,4.3,0.68,"-99.00","7.5",2.8,6.5
"1980","12","07",0,12.1,2.5,4.4,0.548,"-99.00","7.8",2.5,6
"1980","12","08",0,8.3,1.3,3.4,0.463,"-99.00","8.4",0,4.1
"1980","12","09",0.6,5.2,-1.1,4.6,0.628,"-99.00","7.2",6,2.6
"1980","12","10",0,12.6,0.8,2.9,0.703,"-99.00","4.7",3.8,5.8
"1980","12","11",0,15.6,6.7,5.5,0.643,"-99.00","3.8",5.8,10.6
"1980","12","12",0.2,9.1,-6.5,7.1,0.578,"-99.00","7.7",4.3,1
"1980","12","13",0,0.4,-6.7,5.6,0.573,"-99.00","8.5",0.3,-2.8
"1980","12","14",0,6.7,-4.7,6.3,0.598,"-99.00","8.2",1,0.9
"1980","12","15",0,4.7,-3,4.4,0.508,"-99.00","8.4",0.8,0.6
"1980","12","16",0,5.5,-2.7,4,0.545,"-99.00","8.5",0,1
"1980","12","17",0,8,-2.2,4.4,0.535,"-99.00","8.4",0,2.5
"1980","12","18",0,9.3,0,3.5,0.61,"-99.00","4",4,4.1
"1980","12","19",0,6.3,-0.3,5.2,0.57,"-99.00","7.9",3.3,2.2
"1980","12","20",0,1.6,-3.2,5,0.463,"-99.00","8.2",0,-0.5
"1980","12","21",0,4.3,-5,4.4,0.393,"-99.00","8.2",0.3,-0.3
"1980","12","22",3.1,9,-1.4,2.5,0.433,"-99.00","5.6",5,3.2
"1980","12","23",0.7,5.7,-0.3,6,0.66,"-99.00","8.2",1.3,2.5
"1980","12","24",0,7.5,-1.7,6.1,0.578,"-99.00","7",1.5,2.9
"1980","12","25",0,7.2,0.3,4.6,0.568,"-99.00","3.6",4.5,3.1
"1980","12","26",0,2.9,-4.8,6.7,0.54,"-99.00","8.6",2.8,-0.1
"1980","12","27",0,-0.5,-6,6,0.475,"-99.00","8",1,-3.5
"1980","12","28",0,-0.6,-7.2,6.4,0.46,"-99.00","8.5",0.8,-4.3
"1980","12","29",0,0,-8.3,3.8,0.498,"-99.00","8.5",0.3,-4.7
"1980","12","30",0,2.4,-7.2,3.8,0.473,"-99.00","8.5",0,-2.7
"1980","12","31",0,4.5,-5,4.3,0.52,"-99.00","8.7",0,-0.5
"1981","01","01",6.6,8.2,-1.9,6,0.708,"2.53","1.6",4,2.5
"1981","01","02",0,0.4,-4.1,8.8,0.57,"10.04","7.7",2,-1.4
"1981","01","03",0,0.6,-5.9,6.6,0.43,"14.53","8.8",0.3,-3
"1981","01","04",0,0,-8.8,2.8,0.448,"14.38","8.7",0,-4.3
"1981","01","05",0,0.9,-7.2,3.2,0.423,"14.01","6.7",0,-3.1
"1981","01","06",0,1.8,-8.3,2.8,0.42,"14.11","8.8",0,-3.4
"1981","01","07",0,6.1,-5.1,2.9,0.438,"14.29","8.8",0,-0.1
"1981","01","08",0,8.4,-2.8,5.3,0.393,"13.97","8",0,2.4
"1981","01","09",0,8.1,-1.9,4.3,0.545,"12.05","7.9",1,2.5
"1981","01","10",0,3.6,-3.8,6,0.518,"14.46","8.3",2.3,0
"1981","01","11",0,3.7,-6.8,5.4,0.493,"14.15","8.5",2,-1.9
"1981","01","12",0,5.4,-3.5,4.6,0.535,"13.4","8.1",1.3,0.8
"1981","01","13",0,2.8,-5.2,3.7,0.438,"14.48","8.8",0,-1.2
"1981","01","14",0,4.1,-6.6,2,0.415,"13.67","8.5",0.3,-1.4
"1981","01","15",5.6,4,-1.5,4.1,0.738,"5.84","2",8,1.5
"1981","01","16",0,1.2,-5.1,6.4,0.648,"14.2","8.2",3.3,-1.9
"1981","01","17",0,3.8,-6.8,5,0.47,"14.06","8.9",0,-1.2
"1981","01","18",0,5.9,-3.2,4,0.53,"12.65","7.1",6.5,1
"1981","01","19",0,5.9,-1.5,3.5,0.558,"11.73","7.2",5.3,1.7
"1981","01","20",0,3.9,-4.6,3.3,0.513,"14.29","8.8",3.8,-0.1
"1981","01","21",0,3,-4.2,3.9,0.38,"12.99","7.1",6.5,-0.3
"1981","01","22",0,3.3,-6.6,6,0.378,"15.88","8.8",0,-1.9
"1981","01","23",0.2,7.5,-5.1,2.7,0.425,"13.5","7.9",3.5,2
"1981","01","24",21.9,5.5,-0.1,2.8,0.903,"0.8","0",9.3,3.6
"1981","01","25",0,4.6,-2.7,3.1,0.485,"15.79","9",2.5,0.4
"1981","01","26",0,2.4,-4.8,4.3,0.333,"12.61","6.3",5,-1.5
"1981","01","27",0,4.3,-5.2,4.8,0.35,"16.16","9.1",0,-1
"1981","01","28",0,5.7,-4.9,5,0.39,"15.83","8.5",0.5,0.3
"1981","01","29",0,5,-3.8,3.3,0.53,"15.69","8.7",0,0.7
"1981","01","30",0,9.2,-2.4,2.9,0.433,"14.9","8.1",2.3,2.9
"1981","01","31",1.1,9.5,-1.5,2.4,0.455,"8.96","3.8",6.5,3.6
"1981","02","01",2.6,7.4,-1.9,4.8,0.66,"15.88","9.2",2.5,1.8
"1981","02","02",0,9.1,-3.4,3.4,0.415,"16.58","9.3",1.5,2.5
"1981","02","03",0,3.1,-3.5,3.7,0.45,"15.83","9.2",1.3,0.8
"1981","02","04",0,5.1,-6.1,3.5,0.54,"15.69","9.4",0,-0.8
"1981","02","05",0,9.2,-2.6,2.6,0.51,"16.58","9.5",1.5,2.7
"1981","02","06",0,7.8,-1.1,4.8,0.393,"11.63","8.3",4.8,3
"1981","02","07",0,8.7,-2.2,4.3,0.538,"16.82","9.3",0,2.3
"1981","02","08",0,9.1,-2.8,3.2,0.53,"10.18","5.3",5.5,2.6
"1981","02","09",0,9.5,1.7,3.8,0.575,"13.22","8.1",1,5.7
"1981","02","10",0,7.6,-1.4,7.5,0.493,"16.91","9.5",0.5,3.1
"1981","02","11",0,9.6,-1.9,4.8,0.473,"18.87","9.8",0,3.6
"1981","02","12",0.7,8.4,2.5,3.7,0.763,"2.76","0",7.5,6.6
"1981","02","13",11.1,8.6,5.9,2.7,0.918,"1.79","0",10,7.4
"1981","02","14",0,12.4,4.2,4.5,0.765,"14.62","8.2",5.8,7.3
"1981","02","15",0,15.9,3.4,3.2,0.728,"16.49","9",0,9.1
"1981","02","16",29,11.3,1.3,6.3,0.823,"2.2","0",10,6.8
"1981","02","17",2.5,4.9,-0.1,6.8,0.733,"7.53","2.8",9.5,2.6
"1981","02","18",0,10.4,1,3.5,0.655,"13.03","5.4",8.8,5.2
"1981","02","19",0,9.5,1.3,3.8,0.548,"12.19","5",10,4.9
"1981","02","20",0,6.3,1.3,2.8,0.73,"7.06","2.4",6.5,3
"1981","02","21",0,7.5,-2.1,4.2,0.57,"19.2","10.2",0.8,2.9
"1981","02","22",0,11.1,0.8,1.9,0.55,"9.21","3.4",6.8,5.2
"1981","02","23",3.5,9,4,4.3,0.76,"6.88","1.6",9,6.3
"1981","02","24",0,6,-1.2,5,0.563,"14.53","7.4",7.8,3.9
"1981","02","25",0,-0.3,-7.4,5.9,0.435,"19.14","9.1",3.3,-3.2
"1981","02","26",0,-5.7,-10.4,6.3,0.41,"20.59","9.9",0.3,-7.9
"1981","02","27",0,1.4,-10.7,3.2,0.41,"20.88","10.3",2.3,-4.5
"1981","02","28",0,7.1,-4.2,3.7,0.428,"18.4","7.7",6.3,1.3
"1981","03","01",0,6.2,0.5,5.3,0.515,"5.75","0.2",10,3
"1981","03","02",0,10.4,0.8,3.8,0.61,"15.88","8.7",2,5.1
"1981","03","03",0,11.7,2.8,2.9,0.61,"7.38","2.9",5.3,5.8
"1981","03","04",0,13.9,3.5,4.4,0.438,"16.67","7.5",6.5,7.6
"1981","03","05",0,12.3,1.3,5.2,0.465,"20.97","10.4",0,6
"1981","03","06",0,9.5,1.2,4,0.385,"18.02","10.2",5.5,5.4
"1981","03","07",0,14.6,0.8,7.6,0.533,"18.3","10.2",0,7.5
"1981","03","08",0.3,13.1,2.9,3.2,0.718,"16.99","8.5",5,8.2
"1981","03","09",0,12.2,0.6,4.6,0.675,"19.65","8.7",5,6.7
"1981","03","10",0,10.6,-1.8,3.2,0.56,"21.2","10.4",0,4.2
"1981","03","11",0,12.5,2,3.6,0.635,"20.64","10.5",0.5,7
"1981","03","12",1.5,17.1,4.4,2.2,0.683,"17.33","7",6.3,9.9
"1981","03","13",2.3,13.8,11,4.3,0.903,"2.85","0",10,12.1
"1981","03","14",1.6,12.8,7.6,5.4,0.868,"6.22","1.9",9.3,11.3
"1981","03","15",0,12.2,3.1,7.5,0.475,"22.18","10.7",0.8,7.3
"1981","03","16",0,14.8,-0.9,3.6,0.445,"22.41","10.7",0,7
"1981","03","17",0,17.6,4.7,3,0.48,"20.73","10.5",0,11.1
"1981","03","18",0,19,6.2,2.5,0.62,"19.71","9.6",2.5,11.7
"1981","03","19",0,19.7,8.9,1.6,0.55,"17.42","8.4",7,13.7
"1981","03","20",0,18.9,8.1,3,0.663,"16.52","10.3",5.5,12.7
"1981","03","21",0,15.2,6,3.6,0.715,"7.9","0",8.5,9.7
"1981","03","22",0,17.1,6.6,3.7,0.748,"19.29","9.9",0.8,11.8
"1981","03","23",0,12.2,5.5,6.7,0.725,"17.7","7.5",6.8,8.5
"1981","03","24",16.2,11.6,6.3,6.3,0.84,"2.44","0",7.5,9
"1981","03","25",6.3,15.1,9.8,5.6,0.83,"9.12","1.7",7.5,12.1
"1981","03","26",0,10.2,2.5,8,0.543,"24.34","10.7",1.5,7.2
"1981","03","27",0,11,0.4,3.9,0.618,"22.5","11.2",1.5,5.9
"1981","03","28",0,15.1,6.7,3.3,0.575,"15.23","5.8",6.5,10.2
"1981","03","29",0,14.5,7.7,4.5,0.57,"15.46","5.7",8.5,10.7
"1981","03","30",0,13.4,6.5,6.2,0.673,"20.19","8",7.5,9.4
"1981","03","31",0,14.4,7.2,5.8,0.703,"23.17","10.5",3.8,10
"1981","04","01",2.8,10.7,6.9,2.6,0.795,"4.07","0",7.5,9.1
"1981","04","02",0,13,7.5,3.7,0.663,"16.96","8.8",6,9.7
"1981","04","03",0,14.8,5.7,6.1,0.58,"18.82","6.1",5.8,9.6
"1981","04","04",6.5,14.8,5.5,3.8,0.773,"16.9","6.3",7,9.5
"1981","04","05",3.3,16.2,9.8,2.8,0.85,"10.65","0.6",8.8,11.8
"1981","04","06",0,17.6,8.1,4.3,0.655,"21.43","10.4",0,12
"1981","04","07",0,19.3,10.8,4.1,0.678,"23.12","10.4",0,14.4
"1981","04","08",0,18,10.1,5.2,0.608,"18.55","7.3",8.5,13.3
"1981","04","09",31.2,14,11.2,3.5,0.813,"2.49","0",10,13
"1981","04","10",1.1,18.7,12.1,2.4,0.853,"20.92","9.1",5.5,14.8
"1981","04","11",0,22.8,14.4,3.8,0.625,"22.56","10.6",4.3,17.1
"1981","04","12",0,20.4,9.2,3.4,0.768,"15.65","5.3",5.5,14.1
"1981","04","13",0,16.1,8.5,3.9,0.755,"18.03","7",5.5,11.5
"1981","04","14",0,16.9,8.5,4.2,0.53,"20.23","10.4",7.3,12.2
"1981","04","15",10,14.9,10.5,2.9,0.768,"5","0",9.3,12
"1981","04","16",14.4,17.5,9.4,3.7,0.838,"15.37","5.4",9.3,12
"1981","04","17",0,19,8.6,4.6,0.693,"24.8","11.6",2.8,13.1
"1981","04","18",0.6,21.2,11.8,3.5,0.61,"12.28","4.6",8,15.4
"1981","04","19",21.7,17.7,10.3,4.3,0.738,"14.53","5.3",6.8,12.5
"1981","04","20",0,15.7,8,3.1,0.648,"24","9.2",4.3,11.3
"1981","04","21",0,19.7,8.9,4.5,0.63,"24.38","11.3",4.3,13.7
"1981","04","22",0,24,12,5.4,0.515,"24.98","11.5",0,17
"1981","04","23",0,22.1,13.4,5.7,0.543,"25.69","11.9",0,17.4
"1981","04","24",2.5,20.1,11.7,6.5,0.783,"8.93","4.1",10,15.3
"1981","04","25",0,19.1,7.3,3.6,0.48,"24.9","11.7",0,14.3
"1981","04","26",0,21.8,12.3,5.2,0.508,"26.25","11.9",0,16.4
"1981","04","27",0,22.5,13.8,3.9,0.48,"22.42","10.1",4.8,17.6
"1981","04","28",0,22.7,10.4,2.1,0.488,"25.83","10.4",3,17.5
"1981","04","29",12.7,16.7,14,3.7,0.853,"2.67","0",9,15
"1981","04","30",0,22.8,12.3,4.6,0.578,"25.83","11.6",0,16.8
"1981","05","01",0.8,24.6,15.3,3.5,0.575,"23.96","11.2",4.5,18.5
"1981","05","02",6.8,21.8,12.3,4.6,0.815,"12.1","2.7",8.5,16.2
"1981","05","03",0,17.5,11.5,6.1,0.43,"21.44","6.8",7.3,13.6
"1981","05","04",0,17.2,9.6,6.7,0.49,"25.12","11.2",0.5,13.5
"1981","05","05",0,19.5,11.7,5,0.625,"21.4","11",4,15.6
"1981","05","06",0,22.5,12.2,1.7,0.703,"22.51","10.8",5.5,16.5
"1981","05","07",0,21.1,13.1,3.4,0.773,"24.01","11",0,16.5
"1981","05","08",0,21,14,6.5,0.813,"24.15","10.6",6.3,17.4
"1981","05","09",0,23.2,15.4,4.8,0.85,"9.63","1.4",8.5,18.9
"1981","05","10",1,22.7,14.9,3.3,0.878,"14.39","3.2",10,17.9
"1981","05","11",0.7,23.3,12.5,5.7,0.738,"12.28","4.6",10,18.6
"1981","05","12",0,19,10.9,5.4,0.393,"25.73","11.4",4,15.4
"1981","05","13",0,20.6,11.4,4.1,0.528,"22.51","12.2",4,15.5
"1981","05","14",0,23.1,14,2.2,0.503,"25.74","11.6",6,18.5
"1981","05","15",0,19.2,15.7,3.1,0.63,"7.48","0",9,17
"1981","05","16",0.6,17.7,12.6,5.5,0.795,"6.78","0.3",9.3,14.9
"1981","05","17",0,16.4,9.9,4.6,0.743,"12.24","1.8",10,12.3
"1981","05","18",1.4,14,8.6,2.3,0.82,"8.74","2",9.5,11.3
"1981","05","19",0,18.1,9.9,3.3,0.803,"18.81","6.6",7.8,13.6
"1981","05","20",0,20.3,12.2,3.8,0.728,"24.71","12.2",0.8,15.8
"1981","05","21",0,23,13.5,4,0.663,"27.05","11.9",2.5,17.5
"1981","05","22",0,23.9,16.4,4.2,0.523,"26.16","12.3",0.8,20.3
"1981","05","23",0,21.3,15.6,3.7,0.7,"17.7","7.5",7.5,19.2
"1981","05","24",0,20.3,14.8,3.3,0.833,"13.78","2.5",7,16.3
"1981","05","25",0,23.5,13.3,3.4,0.8,"24.94","11.7",4,18.2
"1981","05","26",0,25.9,17,3.6,0.663,"24.33","11.6",2.5,21.1
"1981","05","27",2.1,22,16.8,3,0.728,"8.17","2.2",7.5,19.5
"1981","05","28",11.1,23.6,16,4,0.805,"14.3","4.7",7.5,18.2
"1981","05","29",0,26.5,14.4,4.2,0.633,"25.92","12",5.8,18.7
"1981","05","30",0,19.1,12.6,2.8,0.778,"16.77","5.2",4.5,15.1
"1981","05","31",0,23.5,13.6,5.6,0.763,"25.74","10.4",3.5,17.1
"1981","06","01",0,17.9,11.4,2.8,0.783,"17.24","6.1",4.5,13.7
"1981","06","02",0,20.2,10.8,3.5,0.78,"25.82","11.9",0,15.8
"1981","06","03",0.2,23.8,14,2.6,0.718,"17.37","8",7.5,18.6
"1981","06","04",0,26.4,16.1,4.4,0.63,"25.03","12",0,20.4
"1981","06","05",0,27,16.9,3.5,0.545,"26.9","12.7",0,20.5
"1981","06","06",0,24.6,15.5,3.5,0.675,"25.82","12.2",0,19.7
"1981","06","07",0,25.9,16.9,2.6,0.645,"25.5","12.6",1.5,21.1
"1981","06","08",0,29.3,19.7,2.6,0.548,"21.2","9.6",5.5,23.4
"1981","06","09",0,24.9,17.5,2,0.703,"9.95","1.7",10,21.3
"1981","06","10",2.8,21.2,16.8,4,0.77,"6.54","0",9,18.8
"1981","06","11",26.9,22.5,17.2,2.1,0.828,"9.77","0.2",10,18.8
"1981","06","12",31.9,19.1,16,3.8,0.89,"5.6","0",10,17.3
"1981","06","13",0,22.4,16,2.6,0.865,"15.6","1.1",8.5,18.7
"1981","06","14",0,21.3,16.4,2,0.87,"13.17","1.1",10,18.2
"1981","06","15",0,21.7,16.4,2.3,0.88,"14.36","3.4",6,18.2
"1981","06","16",0,24.1,16.5,2.1,0.88,"24.67","9.3",7.5,19.2
"1981","06","17",0,28,17.4,3.8,0.843,"23.17","8.8",8.3,23.2
"1981","06","18",0,27.5,20.3,2.6,0.895,"14.76","1.7",9,22.4
"1981","06","19",0,23.5,18.4,2.3,0.865,"13.45","1.3",10,20.2
"1981","06","20",1.6,23.8,18.2,1.6,0.888,"14.11","2",10,20.3
"1981","06","21",19.3,25.7,19,6.2,0.935,"10.47","0.2",9,22.3
"1981","06","22",18.6,24.5,21.6,8.6,0.965,"5.75","0",10,23.7
"1981","06","23",0.1,24.2,17.6,1.8,0.915,"18.87","3.7",7.8,21
"1981","06","24",7.6,25.7,17.6,3.1,0.823,"12.8","0.5",9.5,21.9
"1981","06","25",123.2,19.5,16.8,2,0.948,"3","0",10,18
"1981","06","26",1.8,25.8,18.6,3,0.933,"13.64","1.7",10,21.4
"1981","06","27",0,25.6,20.2,5.5,0.905,"16.87","4.4",8,22.4
"1981","06","28",14.1,23.5,19.4,3,0.953,"7.29","0",10,21.6
"1981","06","29",2.3,22.1,18.5,1.7,0.905,"10.1","0",10,19.5
"1981","06","30",2.5,24.1,19.4,1.7,0.913,"8.28","0",10,21.2
"1981","07","01",72.9,24,21.4,3.7,0.958,"3.28","0",10,22.2
"1981","07","02",9.1,24.7,21.2,10.9,0.963,"8.56","0.5",9.8,23.5
"1981","07","03",2.5,24.5,17.6,3.6,0.928,"6.78","0",10,21.2
"1981","07","04",3.7,21.5,16.5,2,0.923,"8.41","0",10,18.8
"1981","07","05",0,25.7,21.2,7.4,0.898,"11.21","1.3",9.5,23.6
"1981","07","06",6.2,23.9,21.2,8.6,0.943,"3.51","0",10,22.6
"1981","07","07",0,26.2,20.7,3,0.903,"26.72","11.4",2.3,22.6
"1981","07","08",0,27.5,20.5,4.4,0.893,"19.9","7.2",9,23.9
"1981","07","09",14.6,24.3,21.8,9.6,0.94,"4.58","0",9.3,23.4
"1981","07","10",0.9,25.1,20.3,2.5,0.898,"8.92","0.4",8.3,22.8
"1981","07","11",52.6,21.7,19.6,2.4,0.943,"3.51","0",10,20.6
"1981","07","12",4.8,25.5,19.6,4.4,0.948,"7.1","0.5",10,22.2
"1981","07","13",0,28.8,23.9,6.4,0.93,"23.54","7.9",8,25.6
"1981","07","14",1.7,28.5,24.5,5.1,0.933,"13.55","2.6",7.8,25.4
"1981","07","15",0,30.2,24,4.5,0.883,"26.66","10.7",5.8,26.7
"1981","07","16",6,29.3,25.1,5.3,0.905,"23.21","8.4",7.8,26.8
"1981","07","17",0,30.9,24.9,4.4,0.86,"25.92","12",3.5,27.6
"1981","07","18",0,32.6,25.7,3.5,0.818,"26.01","12.6",1.5,28.4
"1981","07","19",0,31.9,26.9,3.4,0.755,"25.63","12.8",0,28.9
"1981","07","20",0,32.3,25.9,5,0.78,"25.41","12.3",0,28.2
"1981","07","21",0,31.5,25.6,4,0.768,"24.79","12.5",0,27.8
"1981","07","22",0,32,24.6,2.5,0.775,"21.57","8.7",5.3,27.4
"1981","07","23",0,28.6,22.7,1.5,0.85,"11.83","1.9",10,25.1
"1981","07","24",0,29.7,23.2,1.4,0.87,"20.32","6.5",6,25.7
"1981","07","25",0,31.5,24.1,1.9,0.815,"25.63","12",4,28.1
"1981","07","26",0,31.8,26.1,2.2,0.845,"18.59","7.2",8.3,28.1
"1981","07","27",8.8,28.7,24.8,3.6,0.855,"8.27","0",9,26.3
"1981","07","28",7.9,30.5,24.7,2.9,0.895,"12.48","3.3",9,26.4
"1981","07","29",0.2,31.7,25.6,3.5,0.848,"26.07","12.2",5,28.6
"1981","07","30",0,32.6,25.8,2.4,0.738,"24.33","12.6",0.3,29.1
"1981","07","31",0,30.2,26,6.6,0.798,"8.46","2.9",7.3,27.9
"1981","08","01",0.8,31.9,25.7,3.3,0.833,"15.89","4.4",7.8,27.3
"1981","08","02",0,31.3,25.7,3.7,0.785,"25.45","12.4",2.5,27.9
"1981","08","03",0,31.7,25.2,5.6,0.813,"25.88","11.2",5.5,28.1
"1981","08","04",8.6,27.1,21.1,3.7,0.875,"5.38","0.8",8,24.2
"1981","08","05",0,25.5,18.9,5.1,0.695,"26.86","12.1",3.5,21.9
"1981","08","06",0,26.3,18.4,3.2,0.703,"19.44","4.9",9.5,22.8
"1981","08","07",0.2,28.2,22.2,4.8,0.813,"8.83","1.4",9.3,24.7
"1981","08","08",0.5,30.1,23,4,0.793,"24.61","11.4",6,26
"1981","08","09",0,31.8,25,5.9,0.825,"20.7","9.4",4.8,27.8
"1981","08","10",36,28.8,23.4,3.2,0.903,"6.42","0",8.5,26
"1981","08","11",34.6,25.7,21.1,3.6,0.905,"7.15","2.7",7.3,23.3
"1981","08","12",0,29.5,20.6,2.1,0.835,"24.06","9.6",5.3,24.7
"1981","08","13",0,26.9,21.8,3.1,0.798,"12.34","2.4",7,24.3
"1981","08","14",0,28.6,20.4,4.3,0.765,"25.46","12.5",2.8,24
"1981","08","15",0,28.3,21.2,4.5,0.775,"25.04","11.9",1.8,24.4
"1981","08","16",0,30,21.2,2.1,0.808,"22.47","10.7",4.8,24.9
"1981","08","17",0,29.5,22.4,4,0.848,"15.74","6.1",7.3,26.1
"1981","08","18",2.3,29.5,23.4,7.4,0.835,"13.78","3.5",8.3,27
"1981","08","19",0.7,27.8,22.2,4.3,0.85,"8.18","0.4",10,24.1
"1981","08","20",0,29.6,23,3.6,0.81,"13.54","2.2",8,25.8
"1981","08","21",0,30.5,23.9,2.6,0.833,"15.69","3.1",8.3,26.4
"1981","08","22",0,28.7,21.9,2.4,0.803,"19.71","8.2",8,24.6
"1981","08","23",0,31,22,3.6,0.7,"24.75","11.3",1,25.8
"1981","08","24",0,30.5,22.3,2.5,0.735,"21.29","9",8,26
"1981","08","25",0,30.9,25.1,7.3,0.815,"14.71","3",10,26.7
"1981","08","26",26.4,28.9,23.1,6.3,0.905,"8.41","0.8",10,25.6
"1981","08","27",0,28.9,21,2.5,0.77,"23.77","11",4.5,24.5
"1981","08","28",0,27.9,19.9,2.8,0.733,"14.25","6.7",7,23.5
"1981","08","29",73.5,26,22.4,4.7,0.92,"5.1","0",8.3,24.4
"1981","08","30",0,30.6,23.4,5.5,0.865,"21.44","7.2",6,27
"1981","08","31",0,30.5,22.7,2.8,0.875,"20.41","8.1",5.8,25.6
"1981","09","01",0,28.1,23.4,5.6,0.843,"10.88","1.6",10,25.1
"1981","09","02",16.6,25.5,23.6,4.8,0.908,"1.41","0",8.8,24.3
"1981","09","03",111,24.4,20.9,7.3,0.965,"1.93","0",10,23.8
"1981","09","04",1.7,25.4,18.3,3.8,0.783,"21.94","10.5",6.3,21.1
"1981","09","05",0,25.3,16.1,2.5,0.65,"23.3","10.7",1.8,20.7
"1981","09","06",0,27.1,17.8,3.6,0.69,"19.01","7.8",3.5,21.5
"1981","09","07",0,26.3,18,3.7,0.648,"20.32","8.1",4,21.6
"1981","09","08",0,26.5,18.9,3.5,0.778,"14.76","5",7.3,22.3
"1981","09","09",0,27.3,20,5.2,0.75,"15.56","6.3",8,22.3
"1981","09","10",1.4,23,18.8,4.7,0.775,"4.44","0.9",9.3,20.4
"1981","09","11",0.1,26.7,19.7,2.8,0.78,"11.96","4.4",7.5,21.9
"1981","09","12",0,27,17.3,4.6,0.723,"21.8","10.5",6.5,21.8
"1981","09","13",0,25.6,14.9,4.7,0.545,"24","11",4.3,19.4
"1981","09","14",0,23.9,15,4,0.62,"17.94","6.4",4.8,18.4
"1981","09","15",0,24,14.9,2,0.64,"21.25","10.3",5.8,18.4
"1981","09","16",0,26,15.2,2.1,0.598,"20.97","11",2.5,20
"1981","09","17",0,26.7,16.4,1.7,0.7,"20.78","10.9",0.3,21.4
"1981","09","18",0,24.2,18,1.1,0.773,"6.77","0.5",9.8,20.6
"1981","09","19",0,25.4,17.7,2.4,0.773,"15.65","7",3.3,21.5
"1981","09","20",0,25.9,18,3.7,0.8,"13.69","6",3,21.1
"1981","09","21",0,27.9,17.3,3.5,0.758,"19.66","8.7",6.5,21.5
"1981","09","22",0,28.3,19.1,2.7,0.703,"20.36","10.5",3.8,22.5
"1981","09","23",0,27.1,18,3.1,0.728,"14.57","6.8",7.3,22.3
"1981","09","24",169,23.9,21.6,3.7,0.925,"1.13","0",10,22.5
"1981","09","25",20.5,23.9,17.7,4.3,0.895,"4.21","0",10,20.3
"1981","09","26",0,25.9,16.8,1.8,0.75,"20","10.2",1,20.2
"1981","09","27",0,27.9,18.1,2.2,0.678,"20.87","10.7",0,22.6
"1981","09","28",0,21.3,14.1,4.7,0.745,"16.49","6.8",7.3,18
"1981","09","29",0,22.5,13.1,3.7,0.663,"18.01","6.5",4.5,17.3
"1981","09","30",0,24,15.5,2.2,0.705,"12.99","4",6.8,18.5
"1981","10","01",0,25.4,16.4,1.6,0.733,"14.95","7.1",5.3,19.7
"1981","10","02",0,24.9,15.8,4.1,0.573,"20.65","10.5",1,19.7
"1981","10","03",0,23,14.4,3.6,0.593,"19.57","9.5",2.5,18
"1981","10","04",16.9,23.9,13.7,1.8,0.723,"14.62","6.2",6.5,18
"1981","10","05",5,22.9,17.3,2.8,0.828,"8.27","2.6",10,18.4
"1981","10","06",0,22.6,16.3,2.7,0.683,"8.88","2",9.8,18.8
"1981","10","07",5.3,21.2,16.8,3,0.705,"6.07","0",10,18.3
"1981","10","08",10.8,22,16.4,3.4,0.89,"6.31","0.8",9.8,18.3
"1981","10","09",0,18.6,12,7.3,0.548,"18.69","9",4.8,15.3
"1981","10","10",0,22.8,10.3,3.4,0.568,"19.95","10.4",0,16
"1981","10","11",0,22.7,11.6,3.3,0.593,"17.24","8.2",5,16.6
"1981","10","12",0,23.3,12.5,1.9,0.653,"18.21","9.9",6.3,17.5
"1981","10","13",0.3,19.1,14.5,1.9,0.715,"4.3","1",7.5,16.4
"1981","10","14",0,19.8,10.6,3.2,0.588,"16.53","8.7",4,14.8
"1981","10","15",0,19.7,8.9,3.5,0.528,"16.39","10.3",4.5,14.3
"1981","10","16",0,23.5,11.8,3,0.593,"17.65","10.1",2.5,16.7
"1981","10","17",0,23.4,11.8,2.1,0.665,"15.32","9.7",4.5,17.9
"1981","10","18",2.2,18.6,14.5,1.8,0.813,"3.22","0.3",7.5,17
"1981","10","19",0,19.2,14.5,6.3,0.695,"7.42","1.8",9.3,16.5
"1981","10","20",0,20.7,12.9,5.8,0.648,"18.04","9.6",2,16
