"Year","Mon","Day","Pcp(mm)","Tmax(c)","Tmin(c)","WSpeed(m/s)","RHumidity(fr)","SRad(MJ/m2)","SShine(hr)","Cloud(1/10)","Tavg(c)"
"1992","02","06",1.2,5.5,-6.7,1.7,"0.628","9.6",5.7,4,-1.3
"1992","02","07",0,2.8,-7.1,1.4,"0.598","12.22",6.5,1.8,-1.8
"1992","02","08",0,2.4,-7.6,1.6,"0.468","13.93",8.7,0,-2.4
"1992","02","09",0,5.3,-6.6,1.3,"0.58","11.99",7.4,2,-1.2
"1992","02","10",0,7,-5.1,1.9,"0.575","10.77",6.2,3,0.1
"1992","02","11",0,6.5,-7.3,1,"0.505","11.39",8.5,1.8,-1.2
"1992","02","12",0,6.7,-6.4,1.4,"0.675","9.47",3.9,7,0.4
"1992","02","13",0,5.4,-2.1,2.3,"0.48","11.01",6.7,5.3,1.6
"1992","02","14",0,5.8,-5.3,2.1,"0.568","11.16",6.7,1.8,0.2
"1992","02","15",1.8,10.3,-1.7,3,"0.605","6.79",3.6,4,3.5
"1992","02","16",0,3,-4.8,2.8,"0.343","14.16",9.1,0,-1.2
"1992","02","17",0,4.4,-7.6,0.9,"0.555","12.38",8.8,1.8,-2.3
"1992","02","18",0,6.2,-6,1.9,"0.635","7.77",3,3.5,-0.9
"1992","02","19",0,3.4,-7.4,1.7,"0.453","14.54",8.9,0.3,-2.3
"1992","02","20",0,4.5,-9,1.2,"0.465","14.54",8.7,0,-2.6
"1992","02","21",0,3.9,-3.8,2.6,"0.523","9.83",6.9,4,-0.8
"1992","02","22",0,7,-5.5,1.9,"0.538","12.92",8.1,4.8,1.6
"1992","02","23",2.7,8.3,0.3,2.7,"0.483","9.61",4.4,6.5,4.2
"1992","02","24",0,6.4,-2,3.6,"0.508","13.05",6.9,4.3,1.7
"1992","02","25",0,11.1,-2,1.3,"0.518","15.31",9.4,0,3.9
"1992","02","26",0,15.2,-3.7,1.8,"0.523","13.4",9.1,0,4.7
"1992","02","27",0,19.5,0.8,1.2,"0.538","13.9",9.1,0.5,9.1
"1992","02","28",2,14.7,4.6,0.5,"0.728","4.08",0,8.3,9.3
"1992","02","29",1.4,18.8,10.1,1.6,"0.81","6.69",1.1,8.8,13.8
"1992","03","01",0.2,14.7,7,2.7,"0.8","1.19",0,10,10.2
"1992","03","02",0,7.4,2.8,2.8,"0.673","3.6",0,9.3,6.2
"1992","03","03",0,10.9,1.4,3.4,"0.535","15.46",8.9,0.8,5.5
"1992","03","04",0.3,10.4,1.9,3.1,"0.468","11.71",6.3,8.3,6
"1992","03","05",14,4.5,1.9,2,"0.793","1.81",0,10,2.9
"1992","03","06",0.3,5.7,-0.7,1.4,"0.655","6.77",1.4,6.8,2.3
"1992","03","07",0,9.2,-4,1.5,"0.628","15.44",9.4,0.5,2.2
"1992","03","08",0,12.5,-1.4,1.2,"0.57","16.72",8.7,2.8,4.6
"1992","03","09",0,13.9,-2.2,0.9,"0.568","16.29",9.4,1,4.9
"1992","03","10",0,11.5,-0.4,1.2,"0.645","10.2",4.5,5,4.6
"1992","03","11",0,16.7,-2.5,1.3,"0.488","13.96",7.4,2,6.7
"1992","03","12",0,14.7,1.6,2.1,"0.47","14.9",8.4,1.5,7.9
"1992","03","13",0,17.4,-1.2,0.9,"0.625","15.9",8.1,3.5,6.9
"1992","03","14",0.2,19.2,1.1,0.9,"0.543","9.17",3.9,7,9.1
"1992","03","15",0,18.5,8.1,1.6,"0.548","11.35",6.6,9.3,11.9
"1992","03","16",0.1,9.7,2.8,2.7,"0.72","3.71",1,10,6.6
"1992","03","17",2.1,8.1,1.8,2.8,"0.763","5.67",0,10,4.5
"1992","03","18",6.6,7.6,1.2,1.3,"0.913","5.35",0,9.8,3.8
"1992","03","19",0,13.6,4.4,1.2,"0.648","11.88",5.7,8,7.5
"1992","03","20",2.2,10.6,0.3,1.5,"0.67","6.22",0,8.8,5.8
"1992","03","21",4.7,12.2,1.8,2.4,"0.633","17.01",8.6,4.3,6.7
"1992","03","22",0,14.5,-1.7,1.1,"0.6","16.09",8.3,3.3,6.6
"1992","03","23",15.4,10.2,4.1,2.7,"0.82","3.91",0,10,6.7
"1992","03","24",0,11.5,5.4,1.6,"0.835","5.74",0,10,7.9
"1992","03","25",0,13.2,2.5,1.7,"0.595","14.26",7.1,8.5,8.3
"1992","03","26",0,18.1,5.5,1.5,"0.498","17.39",9.1,3,11.1
"1992","03","27",0,18.4,6.6,2.7,"0.44","17.46",8.6,4,12.6
"1992","03","28",0,16.7,7.1,2.4,"0.52","13.63",6.9,7.5,11.9
"1992","03","29",0,19.9,5.2,1.2,"0.52","17.83",9.8,2.8,12.3
"1992","03","30",0,20.4,3.1,1,"0.51","18.51",10.2,0,11.5
"1992","03","31",0.4,20.4,4.1,1.2,"0.555","14.13",7.9,6.3,12.5
"1992","04","01",3.2,19.4,9,2,"0.688","16.89",7,3.8,13.2
"1992","04","02",0,20.1,8.5,1.6,"0.573","17.03",8.4,5,12.7
"1992","04","03",0,21.3,5.3,0.9,"0.538","11.87",8.4,4.8,13.1
"1992","04","04",0,20.4,9.4,1.1,"0.555","10.32",3.9,6.5,14
"1992","04","05",0,24,5.9,1.3,"0.545","20.15",10.7,0.8,14
"1992","04","06",0,21.5,7.1,1.3,"0.55","14.4",6.2,5.5,13.9
"1992","04","07",0,17.7,9.2,3.5,"0.618","21.1",10.8,2.3,13.2
"1992","04","08",8.6,18.6,6.8,1.6,"0.695","10.33",4.2,7.3,12.9
"1992","04","09",30.4,17.8,11.1,2.9,"0.915","6.36",0,10,13.1
"1992","04","10",36.8,12.6,7.4,3.5,"0.915","3.12",0,10,9.8
"1992","04","11",3.5,15.9,5.4,2.8,"0.76","13.93",4.8,8,9.5
"1992","04","12",0,12,3.3,3.8,"0.455","15.87",7.7,1.3,7
"1992","04","13",0,14.9,0.9,1.6,"0.628","19.38",9.8,3.3,8
"1992","04","14",0,16.9,4.7,1.9,"0.593","19.79",9.6,4.8,10.2
"1992","04","15",3.1,11.6,4.4,3.4,"0.67","14.09",4.9,8.5,7.7
"1992","04","16",0.1,14.7,3.4,2.4,"0.693","13.31",4.8,4.8,8.2
"1992","04","17",0,22.2,1.8,1.9,"0.535","15.22",7.3,4.3,12.2
"1992","04","18",14.3,17.6,7.4,3.3,"0.84","4.96",1.2,6.8,11.8
"1992","04","19",0,18.4,2.4,2.7,"0.558","22.77",11.2,0,10.5
"1992","04","20",0,23.5,6.1,1.9,"0.338","23.49",11.7,0,15
"1992","04","21",13.1,24.8,7.1,1.8,"0.595","13.93",6.2,5.5,15.3
"1992","04","22",0,21.1,8.3,2.7,"0.463","22.74",10.8,3.5,14.4
"1992","04","23",0,23.4,6,2.7,"0.328","22.72",11.9,0,15.5
"1992","04","24",0,21,8.8,2.9,"0.43","17.59",7.2,3,13.8
"1992","04","25",0,21.7,4,1.3,"0.408","23.73",11.2,2,12.9
"1992","04","26",0,24.8,6.3,1.4,"0.468","22.55",11.9,1.8,14.9
"1992","04","27",0,25.8,4.4,1.6,"0.42","22.87",12.3,0,14.9
"1992","04","28",0,22.9,6.2,2.9,"0.673","16.25",7.1,5,14
"1992","04","29",3.6,22.6,9.7,2.7,"0.658","17.03",7.2,6.8,16.2
"1992","04","30",3.2,17.4,8.8,1.9,"0.798","11.27",4.8,5.3,12.1
"1992","05","01",0,18,6.3,2.5,"0.753","19.82",8.6,4.5,12.3
"1992","05","02",0,22.9,7.9,3.6,"0.498","22.99",12.4,0,14.6
"1992","05","03",0,22.9,7.1,3.2,"0.553","23.17",11.9,1,15.7
"1992","05","04",0,28.5,9.2,1.5,"0.543","22.84",12,1.5,18.9
"1992","05","05",0,27.3,11.8,2.2,"0.428","19.84",9.5,3.8,19.8
"1992","05","06",8.4,17.5,13.4,3.2,"0.698","2.94",0,10,14.6
"1992","05","07",43.3,22.2,14.8,2.5,"0.955","1.55",0,10,18.5
"1992","05","08",1,19.3,12.3,2.3,"0.913","8.77",1.7,8.8,15.2
"1992","05","09",0,18.9,10,1.8,"0.518","20.06",10.7,4.8,14.5
"1992","05","10",0,21.8,5.8,2.2,"0.535","24.33",12.5,1.3,14.4
"1992","05","11",0,23.4,8.7,2.4,"0.368","24.52",12.5,2,17.2
"1992","05","12",0,25.6,8.7,1.6,"0.54","21.78",10.2,5.8,17.5
"1992","05","13",12.7,18.5,12,2,"0.915","2.57",0,9.5,15.3
"1992","05","14",0,23.4,11.3,2.6,"0.658","19.69",8.3,6.8,17
"1992","05","15",0,22.3,13.2,2.1,"0.673","14.91",5.6,8.5,17.3
"1992","05","16",0.3,19.5,14.2,2.7,"0.79","10.9",2.9,7.5,16.2
"1992","05","17",0,21.1,13,1.7,"0.8","15.01",4.8,8.8,16.5
"1992","05","18",0,23.8,12.1,1.9,"0.783","17.62",7.2,6,16.3
"1992","05","19",0,26.1,12,3,"0.628","25.33",11.3,4.3,18.2
"1992","05","20",0,26.4,13.2,3,"0.54","22.22",11.1,1.3,20
"1992","05","21",0,26.8,16,3.9,"0.608","23.81",11.4,1.3,20.9
"1992","05","22",0.2,27.4,15.4,3,"0.548","22.24",11.2,4.3,21.7
"1992","05","23",0.1,23,13.5,4.3,"0.693","20.23",9.3,4.8,17.7
"1992","05","24",0,22.1,9.8,1.8,"0.668","22.45",10.1,3.3,15.8
"1992","05","25",12.9,17.8,8,1.5,"0.915","8.49",0.9,8,11.2
"1992","05","26",7.1,20.5,9.4,2.3,"0.868","14.59",5.6,6.5,13.3
"1992","05","27",4.7,21.4,9.7,1.4,"0.7","22.88",10.7,3.3,15.1
"1992","05","28",0,23.5,8.8,1.6,"0.678","19.32",8.4,2.3,16.4
"1992","05","29",1.6,24,12.8,1.5,"0.795","10.64",3.2,6.5,18.5
"1992","05","30",0,28.9,13.3,1.2,"0.683","23.17",11.1,0,20.8
"1992","05","31",0,28.9,14.9,1.5,"0.713","24.44",11.9,0.8,22.1
"1992","06","01",0,30.6,13.6,1.2,"0.548","25.22",12.8,0,22.3
"1992","06","02",0,31.4,13.7,1,"0.525","25.38",11.9,1.3,23.1
"1992","06","03",0,26.3,15.3,2,"0.68","16.38",5.7,4.8,21.8
"1992","06","04",3.4,22.7,18.1,1.4,"0.853","3.53",0,9,20.1
"1992","06","05",0,27.4,18.4,1.6,"0.8","17.29",7.1,5.3,22
"1992","06","06",0,27,16.2,1.3,"0.833","12.71",1.9,9.8,21.3
"1992","06","07",8,21.1,12,3.1,"0.753","11.88",5.2,6.3,17.6
"1992","06","08",0,24.6,8.1,2.3,"0.625","25.72",11,1,17.8
"1992","06","09",0.1,27.8,16.6,2.9,"0.61","18.35",8.2,5.3,22
"1992","06","10",1.7,23.3,15,3.4,"0.648","11.16",6.1,6.3,20.6
"1992","06","11",0,22.8,13.5,4.2,"0.785","19.45",8.3,5,17.6
"1992","06","12",0,25.2,14.1,2.6,"0.74","19.32",8.3,5.5,19.4
"1992","06","13",5.2,21.8,15.7,0.9,"0.89","7.68",0.7,9,18.3
"1992","06","14",0,25.9,15.8,0.7,"0.798","10.49",1.2,7,20.2
"1992","06","15",0,28.9,13.3,1.1,"0.66","23.3",11.3,1.3,21.6
"1992","06","16",0,30.3,14.8,1.3,"0.633","21.25",9.1,2.5,22.8
"1992","06","17",0.1,24.9,18.2,1.1,"0.79","9.39",0.5,8.8,21.7
"1992","06","18",0,27.6,15.5,1.5,"0.72","21.5",9.7,3,21.7
"1992","06","19",5.9,26.4,14.8,1.5,"0.79","17.63",5.6,4,19.2
"1992","06","20",0,27,12,1.2,"0.68","27.19",12.7,0.5,19.8
"1992","06","21",0,25.6,14.7,1.6,"0.75","15.97",6.9,7.5,21.1
"1992","06","22",0,27.6,18.1,2.5,"0.645","12.81",3.4,9.5,22.4
"1992","06","23",0,23.8,18,4.2,"0.645","11.63",0.7,6.8,20.3
"1992","06","24",0,26.5,13.8,2.2,"0.663","21.98",10.6,3.5,21.4
"1992","06","25",0,28.7,17.6,1.7,"0.703","24.8",10.6,4.5,22.8
"1992","06","26",0,28.4,17,1.3,"0.705","16.74",5.8,4.3,23.4
"1992","06","27",0,30.6,18.7,1.5,"0.715","21.64",10.3,4.8,24.2
"1992","06","28",0,30.3,18.3,1.8,"0.718","20.27",8.7,5.8,24
"1992","06","29",0,31.1,17.6,1.1,"0.69","17.51",8.5,4.3,24.1
"1992","06","30",0,31.5,20,1.7,"0.65","21.09",9.2,3.8,24.5
"1992","07","01",0,29.7,19.3,2.9,"0.753","23.55",9.8,5.8,24
"1992","07","02",5.3,30.1,21.5,3.7,"0.758","16.08",6.5,4.5,25
"1992","07","03",0,27.9,20.6,2.3,"0.75","15.64",4.7,9.3,24.4
"1992","07","04",0,30.5,21.3,1.9,"0.688","19.72",8.5,5.3,25.4
"1992","07","05",0,32.6,19.5,1.6,"0.678","20.18",8.4,2.5,25.5
"1992","07","06",0,34.1,19.4,1.8,"0.605","26.68",12.2,2.3,27
"1992","07","07",0,32.6,21,2.9,"0.688","23.71",10.8,2.5,26.3
"1992","07","08",0,33,22.6,3.3,"0.625","26.02",11.8,1,27
"1992","07","09",0.2,29.7,18.7,1.4,"0.613","16.23",3.9,5.5,25
"1992","07","10",19.3,30.4,22,1.4,"0.768","9.65",1.8,8.8,25.2
"1992","07","11",1,28.5,21.3,1.9,"0.783","9.84",2.8,7.3,24.1
"1992","07","12",19.9,24,20.6,0.9,"0.88","3.83",0.1,10,21.9
"1992","07","13",44.7,28.7,19.3,1.3,"0.838","12.98",2.8,8,24.2
"1992","07","14",0,30.9,20.5,1.6,"0.78","17.98",7.1,6.5,25.2
"1992","07","15",2.9,28.9,20.9,1.5,"0.803","14.82",4.6,8.5,23.9
"1992","07","16",0.1,26.4,20.7,1.4,"0.808","8.99",0.1,9,23.4
"1992","07","17",81.8,26.3,20.5,2.8,"0.913","3.67",0,10,23
"1992","07","18",0,29.2,21.9,2.7,"0.823","13.89",5.9,7.3,25.4
"1992","07","19",0,32,23.4,1.5,"0.773","19.63",7.1,7.3,27.8
"1992","07","20",0,33.4,24.6,1.6,"0.733","15.1",3.7,8.5,28.4
"1992","07","21",0,33.1,25.3,3,"0.683","19.44",11.1,6.3,29.1
"1992","07","22",2.6,31.4,25.5,3.5,"0.768","16.24",6,6,28
"1992","07","23",0.2,33,25,2.1,"0.775","20.89",8.1,5.8,27.8
"1992","07","24",0,33.1,24.9,2.1,"0.775","21.57",8.4,7.3,28.4
"1992","07","25",0,32.6,24.4,3,"0.753","23.57",9.3,6.3,27.8
"1992","07","26",0,33.2,22.9,2.8,"0.735","19.3",10.1,3.5,27.8
"1992","07","27",0,32.4,24.2,3.5,"0.718","20.67",8.9,7.5,28.1
"1992","07","28",0,32.8,25.5,2.5,"0.753","15.95",7.3,5.8,28.5
"1992","07","29",0,33.8,25.7,2.3,"0.76","23.41",10.5,3.5,28.9
"1992","07","30",9.7,33.2,23.4,2.8,"0.725","14.39",6.8,6,28.8
"1992","07","31",0,31.6,24.7,2.8,"0.753","23.87",10.2,6.3,27.9
"1992","08","01",0,33,22.9,1.4,"0.75","19.49",7.8,4.3,27.3
"1992","08","02",0.2,32,24.3,2.2,"0.715","19.74",8.3,5.8,27.2
"1992","08","03",0,30.1,21.2,3.7,"0.588","26.28",12.5,1.3,25.6
"1992","08","04",0,30,18.9,3.5,"0.538","27.86",12.9,0,24.6
"1992","08","05",0,28.7,21.7,2.1,"0.648","13.66",2.8,9,24.7
"1992","08","06",0,29.9,23.3,1.5,"0.708","12.57",2.7,7.8,25.8
"1992","08","07",5.2,29.4,22.9,1.1,"0.84","5.5",0.3,9.3,24.9
"1992","08","08",0,32.1,22.8,1.6,"0.76","17.33",7.2,6.8,26.8
"1992","08","09",0,32.6,21.8,1.4,"0.703","19.49",8.5,5,26.8
"1992","08","10",0,32.6,23,1.5,"0.72","19.43",7.9,6.5,27.1
"1992","08","11",1.1,29,23.2,1.2,"0.785","8.3",0.4,10,25.3
"1992","08","12",78.8,26.6,20.4,2.1,"0.85","9.25",2.3,8.8,23.6
"1992","08","13",0,30.8,18.8,1.6,"0.758","20.91",8.7,4.5,25
"1992","08","14",36,25.5,20.4,1.6,"0.89","3.5",0,10,21.5
"1992","08","15",16.5,22.7,20.7,0.9,"0.915","3.25",0,10,21.8
"1992","08","16",0,29.2,21.2,1.1,"0.828","11.71",4.6,9,25
"1992","08","17",0,28.1,22.9,2,"0.755","10.4",1.3,9.5,25.5
"1992","08","18",0,29.3,21.8,2.8,"0.71","17.28",7.2,5.8,25.2
"1992","08","19",0,31.2,20.7,2.5,"0.695","19.27",9.8,2.8,25.6
"1992","08","20",0,31.1,20,1.4,"0.705","17.36",9.4,4.3,25.5
"1992","08","21",0,31,21.5,1.6,"0.698","15.48",6.6,6,26.8
"1992","08","22",0,31.8,22.4,1.5,"0.738","17.5",7.6,6.3,26.6
"1992","08","23",0.1,29.5,22.9,1.3,"0.793","11.42",2.9,10,25.9
"1992","08","24",5.3,27.6,21.3,0.8,"0.83","7.56",1.9,7.8,24.1
"1992","08","25",64.3,27,19.7,2.4,"0.835","13.7",6.2,6.5,22.7
"1992","08","26",6.5,29.4,18.9,1.7,"0.84","15.88",6.7,5,23.6
"1992","08","27",12.7,24.7,22.6,0.6,"0.945","2.01",0,8.8,23.4
"1992","08","28",5.4,30.1,21.6,0.9,"0.895","11.29",2.3,9,25.1
"1992","08","29",0,32.7,21.9,1.9,"0.753","21.02",11.4,2.5,27.6
"1992","08","30",0,32.8,23.3,2.4,"0.698","19.98",9.3,3.8,28.1
"1992","08","31",0,29.4,24,2.2,"0.748","7.04",0.3,9.3,26.5
"1992","09","01",0,29.7,24.9,2.7,"0.713","7.99",2,6.8,27
"1992","09","02",4.2,30.2,25.5,3.1,"0.818","6.99",0.6,9.5,27.8
"1992","09","03",11.3,29,22.9,1.9,"0.838","8.24",1.9,9.3,25.5
"1992","09","04",0,29.9,21.7,1.6,"0.745","16.85",10.3,4.8,25.7
"1992","09","05",0,31.9,18.8,0.8,"0.735","18.8",8.9,0.8,23.9
"1992","09","06",0,30.8,19.7,0.8,"0.76","13.74",6.6,4.5,24.6
"1992","09","07",14.2,24.1,21.5,0.8,"0.905","4.18",0,10,22.9
"1992","09","08",8.9,27.4,18.6,0.9,"0.8","9.19",2,9,22.3
"1992","09","09",0,22.1,15.7,1.1,"0.85","7.38",0.2,7.5,19.2
"1992","09","10",0,27.3,13.6,1,"0.795","17.7",8.9,3.5,19.9
"1992","09","11",0,27.3,16.7,1,"0.778","15.29",7.1,5.3,20.4
"1992","09","12",0,24.5,16.2,0.9,"0.838","7.81",0.3,8,20.1
"1992","09","13",24,20.1,16,1.8,"0.91","2.58",0,10,18.4
"1992","09","14",0,27.2,17.2,1,"0.803","12.57",4.3,6.3,21.3
"1992","09","15",0,28.6,14.9,0.8,"0.75","16.87",8.3,3,20.4
"1992","09","16",0,26.6,14.6,1.1,"0.708","15.11",9.3,2.3,19.8
"1992","09","17",0,25,12.4,1.1,"0.543","19.7",10.8,5.5,19
"1992","09","18",0,24.5,15.4,0.7,"0.775","8.7",1.6,7.3,18.6
"1992","09","19",0,25.3,12,0.7,"0.778","13.72",6,3,18.3
"1992","09","20",0,24,14.9,0.9,"0.81","10.15",2.1,5,19.4
"1992","09","21",0,25.8,15.3,2.4,"0.69","16.87",9,1.8,20.4
"1992","09","22",0,25.1,13.4,2.2,"0.645","19.19",10.2,0.8,19.2
"1992","09","23",0.2,22.5,13.1,1,"0.815","6.96",0.3,7.3,18.6
"1992","09","24",84.4,23,19.5,1.5,"0.93","1.64",0,10,21.4
"1992","09","25",0.8,26,14.7,1.7,"0.725","11.45",5.9,4,20.8
"1992","09","26",0,22.3,10.4,1.7,"0.6","16.54",8.6,2,15.1
"1992","09","27",0,22.2,6.4,1.1,"0.705","17.96",9.8,0,13.3
"1992","09","28",2.2,19.8,10.1,2.2,"0.745","8.79",2,8.8,14.8
"1992","09","29",13.4,23.4,14,2.5,"0.788","12.14",6.2,6.3,17.4
"1992","09","30",0,23.2,9.8,0.9,"0.77","17.78",9.5,0.5,15.9
"1992","10","01",0,25.2,10.3,0.7,"0.77","15.61",9.6,0.8,16.5
"1992","10","02",0,26.7,11.1,0.8,"0.808","15.15",7.9,3.8,17.7
"1992","10","03",0.3,23.8,15.4,1,"0.808","7.35",0.4,9,18.4
"1992","10","04",3.2,18.8,14.7,1.3,"0.91","4.19",1.6,9.5,16
"1992","10","05",0,19.1,10.1,2.4,"0.723","11.4",4.6,4.8,14.7
"1992","10","06",0,19.8,6.9,2.1,"0.683","16.66",9.6,3.5,13.7
"1992","10","07",0,21.2,11.7,1,"0.633","10.85",3.9,6.8,15.5
"1992","10","08",0,21.1,10.5,1.1,"0.713","11.9",7,3.5,15
"1992","10","09",0,20.9,7,0.9,"0.758","15.8",9.3,1,13
"1992","10","10",0,21.2,7.4,0.7,"0.75","11.1",5.8,6,13.6
"1992","10","11",0,22.3,8.7,0.7,"0.755","12.62",8.1,1.8,14.4
"1992","10","12",0,21.2,8.3,0.9,"0.783","10.7",6,2.5,13.6
"1992","10","13",0,22.2,7.8,1.6,"0.723","12.13",7.2,6,13.8
"1992","10","14",0,22.5,8,1,"0.745","13.1",7.5,3,14.6
"1992","10","15",0,22.3,10,0.7,"0.773","10.06",5.9,3,15.9
"1992","10","16",0.1,21.8,11.8,1.2,"0.775","11.19",5.9,5.8,16.4
"1992","10","17",18.4,18.2,12.2,1.4,"0.91","4",0.5,8.8,14.2
"1992","10","18",0.8,20,8.6,1,"0.818","9.59",4.9,4.3,13.7
"1992","10","19",0.2,20,10,1.2,"0.745","12.22",8.1,5.8,14.6
"1992","10","20",0,19.7,6.8,1.2,"0.718","14.19",9.5,1.8,12.6
"1992","10","21",0,19.8,4.8,0.7,"0.773","11.95",8,1.3,11.2
"1992","10","22",0,19.5,5.4,0.7,"0.735","9.44",5.7,6.5,12
"1992","10","23",5.8,19.4,8.7,1.3,"0.815","6.86",1.1,7.5,13.6
"1992","10","24",1.3,15.2,7,2.5,"0.725","7.14",2.8,5.8,11.5
"1992","10","25",0.3,13.4,6.6,2.6,"0.778","6.44",3.1,5.8,9
"1992","10","26",0,17.4,5,0.9,"0.728","12.58",9,1,9.8
"1992","10","27",0,17.2,1.5,0.6,"0.75","12.36",8.8,0.5,8.3
"1992","10","28",0,18.3,2.5,1,"0.755","11.45",8.8,2,9.7
"1992","10","29",0.7,19.3,5.4,1.9,"0.715","10.69",6,6.8,12.3
"1992","10","30",0,16,8.5,3.6,"0.603","9.77",8,2.8,11.9
"1992","10","31",3.1,17.5,5.1,1.6,"0.638","10.15",7.8,4.8,11
"1992","11","01",0.2,14.4,3.5,0.9,"0.738","12.09",9,0,8.1
"1992","11","02",0,16.7,0.5,0.9,"0.753","11.32",8.5,0,7.4
"1992","11","03",1.6,13.9,6.4,1.8,"0.85","2.31",0,9.3,11.1
"1992","11","04",0,17.2,5.5,0.7,"0.765","11.23",6.9,3.3,9.6
"1992","11","05",0,13.1,2.9,0.4,"0.82","4.17",0,4.5,7.4
"1992","11","06",0,17.8,2.2,0.7,"0.79","10.53",7.6,0.5,8.9
"1992","11","07",0,18.6,3.5,2.6,"0.753","9.79",7.1,3.3,10.1
"1992","11","08",3.2,14,8,1.4,"0.743","3.76",0.4,8.8,11.3
"1992","11","09",14.1,10.3,2.4,2.4,"0.908","3.31",0.2,9.5,6.4
"1992","11","10",6.3,6.1,1.8,2.9,"0.9","2.82",0,9.8,3.7
"1992","11","11",0,14.2,3.1,1.2,"0.745","10.26",7.9,3,7.7
"1992","11","12",0,16.1,3.2,0.8,"0.79","8.21",6,6,8.4
"1992","11","13",0,17.9,3.2,1.1,"0.795","9.15",6.6,4.8,9.6
"1992","11","14",0,16.7,5.2,0.8,"0.818","7.56",5.2,2.3,9.8
"1992","11","15",0.2,14.9,4.3,2.5,"0.788","4.25",2.3,4,7.8
"1992","11","16",0,9.1,-0.2,1.2,"0.628","9.5",7.7,3.3,3.6
"1992","11","17",0,13.3,-2.2,0.7,"0.703","8.92",8.5,0,4.1
"1992","11","18",0,15.4,0.7,0.8,"0.695","7.36",4.8,4.3,6.5
"1992","11","19",21.8,21.6,4.4,1.9,"0.73","4.66",1.6,9.3,12.8
"1992","11","20",0,9.7,0.1,3,"0.67","2.95",0.1,8.8,3.8
"1992","11","21",0,9.1,-3.2,0.9,"0.773","8.66",6.3,3,2.3
"1992","11","22",0,11.8,2.9,2.2,"0.68","3.33",0.9,8.5,7.5
"1992","11","23",0,14,3.2,1.9,"0.625","9.98",8.1,1.5,8.6
"1992","11","24",0,14.1,1,1.9,"0.825","6.47",2.7,4,7.2
"1992","11","25",0,9.5,1,2.5,"0.618","8.46",7.1,1.8,4.9
"1992","11","26",0,1,-5.7,2.4,"0.525","8.91",8.3,1.8,-2.5
"1992","11","27",0,4.3,-8.8,0.8,"0.54","8.53",8.4,1.3,-3
"1992","11","28",0,10,-4.4,0.6,"0.48","7.24",6.3,2,1.2
"1992","11","29",0,12.7,-2.8,0.5,"0.713","7.6",7.2,0,3.5
"1992","11","30",0,14.7,-0.8,0.4,"0.82","6.31",4.8,2.5,5.1
"1992","12","01",0,10.9,-0.7,0.9,"0.795","7.17",6.7,0,3.9
"1992","12","02",0,8.7,-3,0.5,"0.868","5.42",4.5,2.5,1.9
"1992","12","03",0,7.5,-2.8,0.7,"0.785","5.67",5.4,2.5,1.3
"1992","12","04",0,11.3,-3.5,0.5,"0.828","6.12",4.5,3,2.4
"1992","12","05",0,14.4,-0.3,1.3,"0.775","6.14",4,6,6.6
"1992","12","06",14.5,12.4,7.6,0.7,"0.89","2.43",0,9.5,9.7
"1992","12","07",19.3,13.7,8.5,1.1,"0.953","1.03",0,10,10.5
"1992","12","08",0,12.3,3.4,2.1,"0.71","6.75",6.9,4.3,8.2
"1992","12","09",0.9,7.9,-0.2,0.6,"0.843","3.45",1.3,5,3.9
"1992","12","10",3.6,9.6,-0.2,3.2,"0.753","2.4",0.2,6,5.6
"1992","12","11",0,3.1,-3.5,1.9,"0.543","6.23",5.8,3.3,-0.9
"1992","12","12",0,8.8,-3.1,1.3,"0.7","4.21",1,8,3.3
"1992","12","13",2.7,8.8,-2.2,4.3,"0.648","3.97",2.2,7.5,3.8
"1992","12","14",0,1.5,-6.2,1.9,"0.488","7.68",7.6,0.5,-2.8
"1992","12","15",0,3.1,-7.9,0.8,"0.61","8.82",7.9,1.8,-2.9
"1992","12","16",0,6.3,-3.7,1.1,"0.75","4.25",2.5,10,1.1
"1992","12","17",0,6.5,-3.8,0.7,"0.783","5.91",4.9,6.3,0.5
"1992","12","18",0,6.2,-4.3,0.7,"0.728","8.28",7.6,0,0
"1992","12","19",0,5.1,-4.1,0.4,"0.733","3.78",0,7.3,0.4
"1992","12","20",0.1,7.5,2.6,0.4,"0.858","1.65",0,9.3,5
"1992","12","21",0.5,10.1,0.4,3.2,"0.728","3.55",2.5,7,5.4
"1992","12","22",0.2,3.2,-2.8,1.2,"0.59","6.24",3.7,5.5,0.1
"1992","12","23",1.1,0.1,-6.4,2.3,"0.71","6.51",6.7,6,-2.8
"1992","12","24",0,1.1,-8.4,1.6,"0.58","6.9",7.6,0.5,-4
"1992","12","25",0,3.7,-9.6,0.5,"0.653","8.08",7.8,0,-4.5
"1992","12","26",0,8.5,-7.8,0.5,"0.71","6.52",6.8,3,-1.1
"1992","12","27",3.2,4.8,0.8,0.7,"0.925","1.61",0,10,2.8
"1992","12","28",2.9,8.1,4.6,1.9,"0.915","1.15",0,9.8,6.5
"1992","12","29",0,7.2,-2,1.5,"0.62","7.76",7.7,1.8,2.7
"1992","12","30",0.2,8.2,-4,1.7,"0.725","5.98",3.6,4,1.7
"1992","12","31",0,5.6,-4.7,0.8,"0.665","8.45",7.9,0,-0.4
